Pillar,Price
Apr-39,    27.256 
May-39,    27.256 
Jun-39,    27.256 
Jul-39,    27.256 
Aug-39,    27.256 
Sep-39,    27.256 
Oct-39,    27.256 
Nov-39,    27.256 
Dec-39,    27.256 
Jan-40,    27.256 
Feb-40,    27.256 
Mar-40,    27.256 
Apr-40,    27.256 
May-40,    27.256 
Jun-40,    27.256 
Jul-40,    27.256 
Aug-40,    27.256 
Sep-40,    27.256 
Oct-40,    27.256 
Nov-40,    27.256 
Dec-40,    27.256 
Jan-41,    27.256 
Jan-00,    27.256 
Jan-41,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
Jan-00,    27.256 
